p401,net_tfa,age,inc,fsize,educ,pira
0,12980.03,27,9733.7,4,9,0
1,62481.24,54,30291.98,1,17,1
0,50858.38,27,30967.8,1,11,0
0,28813.77,47,28530.4,5,10,0
1,24425.32,38,15093.35,5,9,0
0,37183.56,32,79743.06,5,15,0
1,64805.79,51,174449.68,1,11,0
1,47808.48,32,25567.18,5,16,0
0,45613.2,41,28193.38,3,10,0
1,14913.1,44,17235.88,4,9,1
1,57528.59,34,17215.81,3,16,1
1,38380.32,47,11950.87,1,12,0
1,21034.9,34,31187.56,2,9,0
0,46853.82,47,46582.44,3,17,0
0,35467.46,30,31679.52,2,15,0
1,35450.55,36,23814.26,3,12,0
0,42945.54,39,25686.86,1,16,0
0,46165.2,61,43678.62,5,12,0
0,27009.33,34,37073.44,2,9,0
0,23792.75,25,44260.67,4,14,0
0,26345.08,27,29270.84,5,9,0
0,54480.08,62,28034.38,4,17,1
0,36267.59,63,45469.47,2,11,0
1,48334.3,52,34093.01,4,13,0
0,33664.29,30,34939.64,5,15,1
0,49728.89,58,15567.69,3,16,0
0,52487.72,52,59967.17,5,15,1
0,19038.61,54,22510.16,3,8,0
1,49584.85,31,116068.59,3,15,0
0,51336.23,51,26125.8,4,14,0
0,49373.11,52,25070.33,3,12,1
0,19480.11,40,25896.88,4,10,0
1,43303.28,29,55942.58,2,14,0
0,47743.34,58,29927.38,3,16,0
1,53418.75,62,23345.45,1,17,0
0,21530.97,29,41965.91,5,10,0
1,42555.35,58,58583.17,1,10,1
1,30162.19,41,76554.69,5,10,0
0,29216.23,29,79457.59,5,11,0
1,51766.45,46,33978.08,1,17,1
1,37196.5,37,23829.72,5,12,1
1,57323.83,38,66818.34,1,17,1
0,34986.81,38,30178.46,4,12,0
0,27285.0,28,20583.34,2,9,0
0,31329.26,32,25472.56,3,11,0
0,17922.58,44,33965.68,1,9,0
1,46863.0,40,63804.97,5,17,1
1,49942.83,64,93388.45,3,11,1
0,34240.88,63,34078.33,3,15,0
1,34073.14,29,50747.89,2,13,1
0,30148.94,44,88405.69,1,9,0
0,45496.69,63,17087.06,3,16,0
1,37669.48,48,21070.52,1,10,0
0,39040.07,39,40532.3,2,14,0
1,51278.42,44,23919.8,3,13,0
0,46013.46,58,46005.02,3,8,1
0,30981.22,46,22412.47,4,9,0
0,26672.06,25,30469.13,3,17,1
0,24772.99,27,43054.37,5,9,0
1,39811.93,44,86394.46,4,10,0
1,57239.12,54,34751.02,1,13,0
0,37523.44,43,50609.61,1,15,0
0,23372.31,38,30438.25,1,8,1
0,46078.8,36,87878.48,4,13,1
1,55939.23,55,26187.26,3,13,1
0,46976.69,42,48839.17,4,15,1
1,34956.5,62,50514.86,3,11,0
1,55952.58,45,23945.09,1,11,0
0,33387.95,45,20861.76,2,12,0
0,38731.45,42,34957.33,3,17,0
0,34956.09,29,50662.31,5,12,0
0,38409.16,36,105735.65,3,11,0
1,62666.25,53,22089.01,4,17,0
0,38637.17,58,38827.18,2,16,1
0,43570.57,56,41854.59,2,13,0
1,37559.58,54,26069.41,3,16,0
1,50515.9,57,33172.46,1,12,0
0,21956.29,30,22731.79,2,12,0
1,35197.66,56,33369.73,5,11,0
0,44936.76,51,43840.06,2,15,0
0,48132.27,36,66875.62,1,16,0
1,49693.23,38,34810.57,2,14,1
1,35293.75,36,33023.37,2,8,0
1,46163.41,36,75607.07,2,10,0
1,37191.94,42,15704.97,3,14,0
1,70314.5,59,14487.38,4,16,0
0,31648.77,53,39639.68,1,8,0
0,31207.75,29,24641.4,2,14,0
0,36805.39,32,64066.46,4,14,0
0,42649.21,63,43420.6,3,11,0
1,45734.86,39,34303.39,2,14,0
1,48581.81,29,103569.9,3,16,0
0,31377.2,43,87075.76,3,12,1
1,57467.06,30,11943.52,3,16,0
0,40338.15,27,54567.04,5,16,0
0,33965.19,37,70750.85,2,9,0
1,32148.64,62,25616.21,2,10,0
1,38836.31,46,28123.65,2,8,0
1,42361.12,48,31351.26,4,11,1
0,24689.48,36,30927.79,1,13,1
1,45412.91,35,115925.69,3,10,0
0,50480.46,52,69883.25,4,14,0
0,25005.86,31,19983.05,2,11,0
0,17827.76,42,28014.63,1,9,0
0,53078.17,52,45609.95,5,16,0
1,33427.8,33,71051.32,4,13,0
0,26807.05,53,25758.76,5,9,0
1,51381.44,62,29414.16,5,15,0
1,47088.93,43,36363.18,3,8,0
0,18558.12,37,18822.63,4,13,0
0,28570.35,32,68793.7,4,17,0
0,18998.93,41,55442.34,2,11,0
1,48870.29,56,44397.47,2,16,1
1,37867.91,30,44635.29,5,13,0
1,41236.77,48,44888.58,3,16,0
0,32468.88,51,37030.29,4,11,1
1,56674.02,41,56061.5,4,17,0
1,31644.82,37,14891.58,3,8,1
0,43092.25,57,34470.1,1,9,0
0,27028.89,60,72751.35,1,8,1
1,57630.05,57,46355.9,3,14,1
0,48945.26,63,55891.62,2,10,0
0,18149.61,27,16583.85,4,8,1
0,24443.7,43,34477.42,5,17,1
0,34370.43,56,30489.15,2,13,1
0,36457.42,38,25912.16,3,8,0
1,61107.63,63,16024.53,3,16,0
1,45038.83,61,28218.17,2,8,0
0,27150.83,27,33050.67,5,11,0
0,52558.87,32,77318.4,1,16,0
0,45360.87,61,20217.34,4,13,1
1,51417.01,55,37537.24,5,17,0
0,23866.65,50,34669.93,2,15,1
0,41960.64,47,46641.08,5,17,0
0,35366.68,30,41475.56,5,17,1
0,34106.98,42,32257.27,1,10,1
1,54116.81,26,15375.13,3,14,1
0,16303.84,28,27722.02,5,9,0
1,57178.98,28,59831.5,1,17,0
1,43895.9,34,54590.77,3,12,1
0,46876.64,44,41217.0,2,16,0
0,38522.43,51,21027.66,4,10,0
1,61807.93,48,146113.97,1,16,0
0,50110.87,59,73617.17,1,10,0
1,28456.04,35,13882.12,5,14,0
1,60163.82,60,56174.2,3,17,1
1,40942.31,28,84267.48,3,15,1
0,36236.55,30,38414.88,3,13,0
0,16392.06,32,66746.22,5,10,1
0,52229.77,56,50279.07,5,15,0
1,47594.58,47,48493.6,5,15,0
1,47822.54,47,103272.2,5,15,0
0,28191.94,30,31024.46,2,13,0
1,46947.78,45,28510.14,2,12,1
0,24575.62,48,49821.94,5,8,1
1,51562.17,29,44799.38,5,14,0
0,30841.42,41,35071.88,1,12,1
0,41344.42,54,87317.48,4,11,0
0,43144.16,35,31945.76,4,16,1
0,26744.24,56,76419.98,1,8,1
1,47958.45,49,52062.31,1,17,1
0,30268.02,61,45804.06,4,8,0
0,32974.36,55,32022.29,5,9,1
0,34280.6,42,23829.67,3,17,0
0,47691.11,63,25002.37,5,17,0
1,41940.94,47,79479.6,1,11,1
0,15232.19,28,33016.73,4,13,0
0,37223.16,48,33234.23,1,9,0
1,49708.23,54,18641.34,1,13,0
0,27381.7,49,23244.01,5,8,0
1,43409.22,57,31492.45,2,10,0
0,44155.81,26,21124.58,2,17,0
1,54916.94,57,62803.42,1,8,1
0,36163.01,53,17619.59,3,9,0
1,60744.14,49,66936.95,3,17,1
0,47432.15,47,23084.21,2,15,0
1,59850.88,60,12331.96,4,15,1
1,25044.76,44,37424.61,3,8,1
0,12945.52,38,31272.05,3,10,0
1,64428.95,52,50604.21,2,17,0
0,23061.68,51,21374.19,3,14,1
0,31988.12,27,43291.41,2,13,0
1,30731.76,60,71812.4,4,8,1
0,26570.78,43,69821.87,1,8,0
1,46138.9,44,53062.65,1,15,0
0,39668.02,42,91599.33,2,12,0
0,41529.59,45,10665.91,3,14,0
0,21505.98,38,20009.61,2,13,0
0,49496.21,57,29069.39,4,12,0
0,36851.06,55,21719.15,4,12,0
0,26925.13,60,78663.54,4,8,0
0,22470.29,27,65512.11,1,11,1
0,35656.54,52,28827.64,5,12,0
1,52018.0,63,41367.74,5,13,1
0,22591.64,61,28826.14,4,12,0
1,59626.02,55,102993.78,1,10,0
0,42131.08,26,14839.86,3,17,0
0,19038.43,34,34944.74,5,10,1
0,41096.59,35,50333.11,4,16,0
0,50207.64,30,24531.08,1,17,0
1,30362.1,28,37297.18,3,9,1
1,55276.08,50,95849.66,5,15,1
1,45855.67,55,18867.01,1,14,0
1,40113.49,33,22645.54,4,17,0
0,25178.85,35,19212.39,1,13,0
0,45475.45,63,29494.35,4,13,0
1,51862.82,27,118267.72,3,16,0
1,62341.44,52,48304.18,3,17,0
0,31677.86,54,18217.09,4,11,1
1,51824.71,64,21069.41,4,11,1
0,43282.22,51,95669.6,1,15,0
0,36409.84,59,45289.05,2,12,0
1,34161.52,40,42316.26,4,17,0
1,47803.04,29,31013.71,2,16,0
0,39084.87,51,27569.33,5,15,0
1,43163.94,55,57550.76,3,13,0
0,24138.9,42,31870.03,4,13,1
1,57188.53,60,40297.16,2,17,0
0,10659.46,57,45836.57,2,9,0
0,17115.18,39,35349.41,2,9,0
1,33527.37,36,79200.36,4,16,0
1,45155.08,58,69760.58,3,14,1
1,44824.23,46,96684.2,2,12,0
1,50265.54,44,275526.8,4,11,0
0,30353.33,51,21869.68,3,12,0
1,36019.17,63,42358.47,5,13,0
0,30246.83,28,25533.58,1,17,0
0,36351.51,45,15653.47,1,8,1
1,55347.11,64,21414.73,2,17,0
1,36149.95,38,33776.07,2,8,0
1,25656.88,46,29157.31,5,10,0
0,28909.22,33,33414.28,5,10,0
0,37568.77,60,44886.31,4,13,0
1,37189.28,53,29833.7,4,11,1
1,58425.73,45,44947.22,1,16,0
0,6510.79,33,35220.06,2,9,0
1,59708.3,45,67896.92,1,13,1
0,38655.99,44,50658.7,3,13,0
1,34761.1,35,24958.65,5,16,0
1,50166.26,45,40014.07,4,13,1
1,52837.44,50,41609.08,1,14,1
0,47063.24,40,93965.93,4,17,0
0,39805.36,36,22121.86,5,15,0
0,43088.75,39,67785.48,2,13,1
1,33093.16,40,68226.86,3,8,0
1,57451.2,41,34702.99,3,17,0
0,16116.6,59,32751.75,4,8,0
0,28009.26,44,28232.21,1,14,1
0,25306.12,33,15308.46,2,8,0
0,39179.64,52,58098.87,5,13,0
0,24583.75,29,8478.56,4,11,1
1,33173.06,25,27567.07,1,13,1
0,35219.85,41,19986.89,5,12,1
0,25347.33,48,29643.24,2,9,0
0,42629.43,49,36500.78,5,15,1
0,27696.92,47,39791.91,3,12,1
0,28973.78,51,45719.51,4,11,0
0,38376.03,28,46308.58,3,10,0
0,36954.66,46,28825.75,4,14,1
0,56794.01,61,24511.7,4,17,0
1,46443.27,61,46850.01,1,8,1
0,38550.01,48,101236.85,4,12,1
1,40273.91,52,34288.88,5,8,0
1,40332.34,54,14167.88,1,14,1
0,16182.28,25,8086.86,4,10,0
0,19824.68,41,14492.78,1,8,0
0,24341.75,55,87527.95,4,10,1
0,32773.17,25,78936.0,3,15,0
0,31529.56,41,18899.96,2,12,0
0,32036.19,37,21983.75,3,10,0
0,49818.31,32,18451.31,1,17,1
1,47718.66,47,39492.52,2,9,0
1,38703.18,48,50680.22,3,9,0
0,37409.9,59,71427.19,2,14,0
0,37055.84,25,86375.36,4,12,0
0,50616.01,47,83509.39,4,16,0
0,27925.63,48,60211.49,5,8,1
1,31523.24,26,92488.44,5,14,1
0,42856.0,53,31126.88,2,11,0
1,43136.63,50,21526.25,2,9,0
1,47617.22,32,28565.62,4,14,1
0,20660.12,27,32302.01,1,9,0
1,40474.12,37,58261.7,3,16,0
0,29461.46,25,25521.22,1,12,0
1,37496.52,31,68973.58,4,13,1
1,49391.09,47,14233.73,4,17,0
1,38395.14,52,30504.55,4,12,0
0,45302.21,61,35293.84,2,17,0
1,71108.77,43,102544.99,4,16,0
1,39681.0,50,28370.13,2,11,1
0,31863.48,62,50390.95,4,8,0
1,54526.41,59,66302.54,3,11,0
0,18181.59,51,43602.28,3,10,1
0,35245.93,59,20647.66,1,10,1
1,65053.02,60,14025.47,4,17,1
1,53155.67,42,45984.67,4,17,1
0,32647.2,30,82245.67,4,8,0
1,38142.85,35,52014.28,2,11,0
0,53424.21,55,60567.16,5,16,0
1,35037.02,28,27668.87,4,15,1
0,35330.96,28,31279.07,2,15,0
0,40413.73,41,40774.86,1,16,0
1,62210.77,52,33519.23,3,17,1
0,20130.3,48,16421.62,2,8,1
1,51330.77,46,61280.29,4,10,0
0,49893.42,52,35520.89,4,14,0
1,48917.6,64,24810.61,1,12,0
0,36809.44,63,25083.53,4,11,0
1,50319.65,51,43218.88,1,11,0
0,40727.38,53,16589.79,5,14,0
1,58943.61,57,41537.66,2,15,0
1,50827.22,34,34362.54,2,11,0
0,28813.78,48,11708.44,3,16,0
0,46460.12,29,84658.48,5,13,0
1,65571.53,63,21872.87,5,16,0
0,51543.91,54,52293.79,1,15,1
0,38165.2,42,30658.17,1,12,0
1,39964.07,62,27717.11,1,16,0
1,55319.16,51,51384.3,2,12,0
1,44375.19,55,23136.23,4,8,0
1,59014.35,34,54449.86,1,15,1
0,36960.91,29,66236.14,5,11,0
0,24773.53,35,16466.17,5,14,0
0,37195.6,64,33739.45,4,11,0
1,56780.75,56,50196.8,4,15,0
0,33990.41,26,12374.9,5,15,1
0,28352.88,26,22709.26,4,11,1
0,39169.94,45,45216.4,5,13,0
0,20368.58,43,14676.9,4,8,0
1,57698.82,43,47163.82,5,16,0
0,37020.46,43,29427.36,2,11,1
1,43225.63,53,70999.71,3,9,0
0,35741.18,43,28177.62,4,14,0
0,24404.92,55,30403.78,4,13,0
1,31941.35,41,24918.03,5,8,1
0,29910.98,44,38571.24,4,11,0
1,51386.5,40,11361.11,2,13,0
0,37986.2,60,34700.17,1,12,0
0,39986.94,59,9695.06,5,15,1
0,9661.24,27,12378.56,3,9,0
1,50102.26,32,45826.57,1,17,0
0,32232.33,36,30912.56,2,11,1
1,39615.99,51,25330.03,4,12,1
0,48029.47,57,34402.09,1,14,1
1,39252.04,61,24430.89,1,10,0
0,33067.78,26,23048.26,3,14,1
0,21835.09,60,13145.89,3,10,1
0,46578.5,51,54644.69,4,15,0
1,36208.29,43,51897.44,3,10,0
0,33098.55,32,63571.61,4,10,1
1,55120.07,49,29314.33,3,14,0
1,61685.29,60,28603.84,2,11,0
0,41707.36,41,43713.75,4,17,0
1,66501.0,35,32119.97,1,14,1
1,60355.6,57,127040.13,5,17,0
0,55960.02,41,58962.84,2,15,1
1,65973.64,54,127824.44,1,14,1
1,38456.07,49,46363.69,3,12,0
1,55040.8,46,33845.66,1,16,1
1,28554.77,33,50577.1,2,8,0
0,41390.93,45,29565.1,2,10,0
1,56910.1,60,55264.14,2,16,0
1,34074.01,38,38004.31,1,9,0
0,22823.17,26,54171.39,5,9,1
1,42463.04,42,118202.06,4,8,0
1,52242.99,49,33645.85,1,14,0
0,31191.28,46,47326.27,2,9,0
0,28212.3,34,67331.43,4,9,0
0,30995.35,34,65358.17,2,15,0
0,57392.38,58,10250.26,4,12,1
1,62829.2,47,41135.35,5,14,0
0,24265.52,53,23120.45,2,11,0
1,53719.34,37,46611.7,1,14,1
0,41885.91,45,38547.89,2,16,0
1,53833.02,30,86964.2,4,16,0
0,24130.3,51,46639.03,3,8,1
0,20664.63,50,37728.0,1,10,1
1,40841.04,43,31334.37,4,13,1
1,37358.43,40,57994.79,3,11,1
0,41104.81,39,33375.97,1,14,0
1,53542.49,46,117615.01,4,12,1
0,41455.55,41,44269.25,2,17,0
1,69277.16,59,90361.3,3,17,1
1,39067.9,31,48055.49,3,12,0
0,20358.92,54,19862.71,1,13,0
1,42822.74,59,76190.11,5,8,1
0,41813.88,47,27378.16,4,16,1
1,37886.73,34,34397.24,4,14,0
1,50669.68,35,30380.66,5,16,1
0,45583.08,62,62371.35,4,11,0
1,38135.92,32,99801.64,5,12,0
0,10517.08,25,15929.5,5,9,0
0,37615.04,30,67973.33,1,13,0
0,26424.36,28,38687.35,4,12,0
1,37201.73,41,72006.95,1,14,1
0,33237.38,58,45318.9,1,12,0
0,27982.51,49,28545.11,2,9,0
1,46869.74,63,35973.76,5,12,1
1,24929.05,35,26485.92,3,8,0
0,40491.0,54,22186.61,4,13,1
1,58548.42,64,18571.77,4,13,1
1,45102.53,44,70098.18,4,11,0
1,45512.31,26,38953.59,4,17,0
0,28864.34,33,33617.03,1,13,0
1,50603.22,48,41258.56,2,15,0
0,35280.54,41,10496.63,3,12,1
0,30382.12,50,26950.49,3,9,1
1,35207.39,46,64673.37,4,11,1
0,45477.98,34,111534.33,4,13,0
0,29881.99,40,35436.1,1,12,1
1,45568.82,55,20520.4,1,12,0
0,33895.84,57,11682.76,4,11,0
1,43195.11,41,58233.96,2,11,0
0,19030.95,26,49351.0,1,12,1
0,37749.34,39,17867.67,1,16,1
0,32140.1,39,63880.94,4,15,0
1,43124.99,47,21909.52,3,14,1
1,45148.57,29,38162.32,3,12,0
0,20232.6,47,103782.78,1,8,0
0,27603.41,25,39011.31,1,17,0
0,31260.67,37,33249.97,2,9,1
0,40156.24,42,295280.93,2,9,0
1,64662.01,57,33910.01,1,17,1
1,36008.89,55,26178.26,3,12,0
0,39760.16,34,40867.99,5,16,0
0,22085.39,56,35614.68,3,9,0
0,24789.15,28,15127.89,2,11,0
0,54354.42,41,58377.27,2,11,0
0,22958.51,40,28328.15,3,8,1
1,29305.21,54,34083.07,5,10,1
0,48422.66,60,41852.97,5,13,0
0,20879.23,46,37790.77,5,8,0
0,47828.61,50,76824.67,5,12,0
0,31174.89,27,13368.19,4,15,0
1,57939.91,64,157075.8,4,15,0
0,47396.03,49,31310.91,4,13,0
0,59916.3,42,80206.04,1,14,0
0,37785.16,29,64927.1,1,17,0
1,33969.01,46,101385.15,2,15,0
1,39491.59,46,109524.77,5,9,0
0,25476.65,26,20491.12,4,12,1
1,52569.73,50,71775.23,3,17,0
0,45529.16,41,13929.53,5,14,0
0,38764.85,56,24487.39,3,13,0
1,29777.5,58,33349.96,5,10,1
0,25064.3,36,31156.54,4,14,1
1,66943.12,49,25741.47,4,13,0
1,38077.12,49,22795.03,3,12,0
0,19357.38,43,14753.58,2,8,0
0,32502.98,63,21427.92,2,8,0
0,48340.37,44,25118.26,1,16,1
0,19490.95,45,60978.19,5,8,0
0,30605.51,39,28163.6,2,14,1
1,46219.42,25,86738.03,3,11,0
1,51731.24,51,108817.96,4,13,0
1,51457.22,34,49534.06,1,15,0
0,34074.25,27,24749.06,3,13,1
0,43785.2,51,60271.58,4,17,0
1,17659.79,26,21603.57,5,8,1
0,24464.58,27,84021.14,3,11,0
0,37214.05,28,54006.54,4,17,0
1,63382.26,60,73342.74,2,13,0
1,51092.53,55,108118.62,1,10,0
0,32352.82,41,51576.78,2,9,0
0,16553.69,59,43741.88,4,8,0
1,37997.68,35,49378.61,4,13,0
0,39687.62,45,51581.19,5,17,1
0,37693.64,52,18377.56,5,8,1
0,54132.45,41,72006.36,1,13,0
1,45932.23,38,41938.22,4,16,0
0,36166.54,47,39720.75,5,13,1
0,53022.83,60,32623.4,2,16,0
0,24114.45,27,12429.83,3,14,0
1,63284.87,64,24213.48,3,14,0
1,63427.67,59,60309.45,5,17,0
1,26213.58,47,17881.89,1,8,0
1,51161.12,42,49986.55,2,14,0
0,26049.45,37,21058.8,2,8,0
0,31111.06,46,22190.47,1,14,0
1,49370.86,54,97384.2,5,14,0
0,16991.5,35,32014.81,3,11,0
0,37704.22,53,11351.51,4,13,1
0,40671.49,42,70622.58,5,14,1
1,50371.06,35,94414.88,2,14,0
0,46217.17,31,106249.68,1,12,1
1,43003.18,50,64284.85,3,16,0
1,57469.81,37,29031.98,5,16,0
1,32712.5,28,88339.53,1,8,0
1,49738.79,28,65407.46,4,14,0
0,35410.95,62,26417.37,2,13,0
1,25535.81,35,109726.88,4,10,0
1,29865.98,47,92723.93,3,8,1
1,34752.76,46,96050.76,2,12,0
0,41737.2,36,20352.79,2,15,0
0,24608.87,35,20786.59,1,12,0
1,64559.08,61,41154.2,5,14,1
1,41386.62,30,22265.44,1,12,0
1,63592.11,41,123166.96,1,13,0
1,38987.73,52,96317.31,5,8,0
0,16499.3,37,13732.25,3,8,0
1,40207.23,36,70238.3,1,10,1
1,51490.54,45,18272.77,5,14,0
0,41479.72,48,44488.22,5,12,1
1,37903.83,57,52227.48,3,8,1
0,18292.7,25,27763.08,1,14,1
1,50768.98,64,32894.23,2,14,1
0,46704.8,46,19300.59,2,14,1
1,42007.54,49,15796.84,1,13,0
0,31582.57,40,33270.35,1,13,0
0,23635.57,35,22884.96,4,13,0
1,53135.19,44,40594.09,2,15,0
1,38739.61,59,22943.64,4,14,1
0,33609.67,42,44751.38,2,12,0
0,39312.28,36,55622.76,4,17,0
1,60747.95,55,68500.88,5,14,1
0,31365.16,42,78973.66,3,11,0
0,33239.18,45,8136.75,2,13,0
0,35986.12,30,17630.46,2,11,0
1,39845.75,37,136578.97,5,10,1
0,31947.39,55,95187.76,1,11,0
0,29917.19,34,28971.32,2,10,0
1,57319.75,50,93089.39,5,16,1
0,12649.36,28,46041.82,1,8,0
0,51750.47,54,23141.37,2,16,1
0,15906.76,45,22849.27,5,9,0
0,59576.53,55,25443.52,3,17,0
1,47081.84,60,69238.36,4,11,0
0,27165.82,49,35299.58,4,9,0
0,28522.47,31,39504.22,3,12,0
1,36810.04,42,39409.43,4,10,1
0,32469.63,38,38749.53,2,9,0
1,43799.66,37,53501.79,3,15,0
0,36027.57,60,65394.09,2,9,1
0,40776.55,38,40715.28,4,15,0
0,45222.44,33,33429.19,5,16,1
0,33789.85,56,32989.52,1,12,0
0,26777.0,48,25435.1,1,8,1
1,55349.54,58,55404.04,4,12,1
0,22699.55,48,22743.11,2,11,0
0,25740.72,30,19184.12,3,15,1
0,31647.47,44,48531.08,1,10,0
0,36358.17,33,52556.82,4,12,0
0,31805.05,64,33424.11,3,16,0
0,31817.48,48,17900.33,3,8,1
1,37473.04,33,110242.98,2,10,0
0,36770.64,39,29862.98,5,15,1
1,49243.96,52,54729.06,3,11,1
0,39029.55,47,51298.95,3,16,0
0,27485.49,42,15922.81,5,10,1
0,38114.03,42,40291.77,5,15,0
1,39706.9,56,35983.64,5,12,0
1,30790.53,60,36135.5,3,8,0
0,46939.94,31,51715.88,4,13,0
1,55260.02,57,56115.97,1,15,0
0,56644.74,60,63186.78,4,14,0
0,40911.74,26,50930.67,2,15,0
0,18118.05,58,53376.85,5,8,1
0,33271.96,49,30390.41,5,12,1
0,40630.75,28,64627.2,1,15,0
1,30593.13,53,25901.83,2,10,1
1,43175.74,40,28443.88,2,15,1
1,29104.58,33,22516.81,3,10,0
0,30186.23,36,24617.31,1,16,1
0,46931.22,49,19735.6,3,13,0
1,55802.16,61,23072.69,4,16,1
1,38144.13,36,62171.96,4,14,1
1,40053.15,39,68359.47,5,15,1
0,30746.19,44,35492.86,2,9,1
0,42965.97,64,4614.73,2,15,0
0,27737.41,35,43669.51,2,10,1
0,37682.06,51,43873.98,2,16,0
1,52902.45,42,46079.77,3,17,0
0,33110.18,46,28641.25,2,16,0
0,32963.74,37,33987.74,4,9,0
0,42346.1,27,38378.55,5,16,1
0,23693.35,28,34029.91,4,9,0
0,31747.36,38,20976.94,3,12,0
1,40922.71,32,53854.08,3,11,0
1,49321.69,57,44125.27,3,10,1
1,55079.54,62,24527.39,3,17,0
1,46680.9,25,117216.86,2,17,0
1,49996.26,38,105605.15,1,14,1
1,4689.7,25,47995.19,1,8,0
0,36600.44,31,64032.97,5,12,0
0,34096.06,64,25050.24,5,11,0
1,61777.15,36,30272.22,3,17,0
1,52132.77,54,21564.74,5,10,0
0,35919.03,44,70168.22,2,17,0
1,51399.67,42,74830.82,3,12,0
1,42257.5,48,62181.59,5,10,0
0,32499.76,56,8812.12,2,9,0
1,45493.46,51,50581.06,2,11,0
1,64718.17,58,60286.72,5,17,0
1,38603.11,44,43609.34,1,8,0
1,51197.53,64,43199.23,4,10,1
0,29291.33,32,77572.32,1,12,0
1,19873.73,32,37834.07,3,12,0
0,37307.38,57,18464.73,2,14,0
0,46118.11,41,62171.67,4,16,0
1,31670.26,29,37379.78,5,12,0
0,32892.74,28,12610.33,5,17,0
0,30667.25,34,92883.09,3,8,0
1,33702.96,32,34932.95,1,10,0
0,37733.25,36,69193.99,3,17,1
0,39744.38,42,10684.25,2,9,0
0,32939.1,62,69713.19,5,8,1
1,39998.94,38,14586.16,3,9,0
1,48699.86,51,48004.24,2,11,0
1,29339.07,64,32302.16,2,10,0
1,23996.43,25,24211.56,2,11,0
0,42422.67,51,20419.67,1,16,0
1,44142.18,32,110651.67,4,16,1
0,34593.25,50,60452.2,4,8,0
0,40274.3,49,50943.91,4,14,0
0,43621.05,44,61250.9,5,16,0
1,32902.1,55,64227.57,2,8,0
0,34463.41,45,43965.3,4,13,1
1,39185.3,57,33515.41,1,12,1
0,24975.12,31,48612.85,3,11,0
0,10993.07,28,28143.42,1,8,0
0,30283.58,38,40523.34,2,15,1
0,22549.42,36,44900.78,4,14,0
1,39000.54,59,46819.51,5,10,0
1,48676.66,43,108025.17,5,12,1
1,69035.02,52,70010.98,4,14,1
0,30188.78,50,66430.61,1,14,1
0,38166.93,30,24845.74,4,15,1
1,44308.24,44,56021.08,5,9,1
1,38820.49,51,30075.12,3,14,1
0,33067.85,57,27886.51,5,14,0
1,57477.35,36,30727.52,1,10,1
0,29629.1,26,58943.66,2,13,0
0,31925.88,41,20079.58,3,13,0
1,45855.03,47,34567.63,4,17,0
1,42880.29,55,64256.37,3,11,1
1,56967.1,64,30652.73,3,12,0
1,53936.03,30,50599.78,2,13,1
1,49161.51,51,17227.03,2,15,1
1,22246.77,32,19200.78,4,9,0
0,43164.24,49,26185.38,2,11,0
1,58168.34,54,24515.34,4,11,1
1,32493.77,32,33101.55,4,10,1
0,31763.63,61,33794.85,4,13,1
1,47371.06,28,31306.67,5,14,0
0,28340.58,55,10602.44,5,14,0
0,40282.5,36,38150.41,1,13,0
0,41588.07,36,22440.47,5,8,0
0,24377.89,28,120179.61,5,9,0
0,33402.34,55,17111.88,1,10,1
1,53415.1,56,18684.2,5,15,1
1,20569.56,35,19368.11,4,11,0
0,28358.21,57,31102.21,5,10,0
0,39137.8,36,39598.95,3,14,0
1,72828.02,50,107883.51,1,15,0
0,28341.61,46,138303.19,1,10,0
0,33273.64,48,43786.16,2,12,0
0,58957.24,62,39921.98,5,17,1
1,57073.73,63,18730.28,1,12,1
0,27957.38,34,21213.52,5,17,1
0,46230.01,28,38196.3,3,14,0
0,31615.26,61,28554.76,3,9,1
0,14881.32,34,19824.61,4,13,0
0,70485.24,48,40943.95,1,16,0
0,46146.55,43,50172.64,1,17,0
0,38305.52,31,59543.87,1,8,0
0,24592.51,44,71068.87,1,8,1
1,42148.95,27,20176.95,2,17,0
0,31385.76,64,45609.0,1,8,1
1,33971.87,30,36383.72,3,10,0
0,35567.82,55,30463.17,5,10,0
1,32572.43,30,20574.6,5,9,0
0,43786.6,61,24872.17,5,16,0
0,16398.21,42,93114.45,2,9,0
0,23321.84,27,25646.38,3,13,0
1,56672.88,34,81740.97,3,16,1
0,31333.86,43,34249.3,1,13,0
1,39686.32,48,25985.49,2,12,0
1,32171.48,31,47879.4,5,12,1
1,48662.19,63,16020.31,4,12,1
0,37472.88,46,31457.79,5,10,0
0,32441.43,41,34859.28,1,15,0
1,68443.23,58,48064.51,5,16,1
0,35038.48,56,32742.98,4,10,0
1,57270.89,57,33946.6,4,12,0
0,36382.68,27,16076.12,5,15,0
0,23081.0,60,36758.13,2,8,0
0,32112.92,58,28722.16,2,9,1
0,46143.54,57,36763.12,3,10,0
0,31505.29,60,17959.0,4,8,0
1,36779.42,28,28466.04,4,11,0
1,33200.48,26,26373.09,4,15,0
1,35982.47,56,36414.55,1,8,0
1,34065.65,58,37930.91,5,11,1
1,45701.64,36,32806.54,3,14,0
1,44346.5,54,15947.31,1,9,0
0,52663.28,30,44076.56,2,16,0
0,25992.26,35,50596.04,3,12,1
1,57759.05,54,19553.46,4,15,0
