promo_applied,spend_90d,tenure_months,past_purchases,age
0,80.83,5,9,20
1,83.5,27,3,20
1,94.53,29,5,18
1,92.66,3,8,60
1,115.14,34,3,62
0,87.09,19,8,59
1,128.3,38,3,39
1,113.04,47,5,33
1,93.01,22,3,19
1,112.67,42,4,19
1,68.93,31,1,26
0,64.65,47,8,52
0,150.66,17,31,33
0,58.88,39,6,31
1,77.38,14,0,58
1,33.84,29,1,31
0,68.11,37,1,53
0,84.41,23,3,47
0,66.1,18,2,35
0,77.31,33,9,54
0,72.41,3,2,38
0,205.15,39,96,18
1,77.57,8,4,44
0,65.86,13,2,36
0,64.15,2,3,23
1,137.31,43,7,45
1,109.58,46,2,50
0,98.92,11,3,35
1,63.94,25,3,39
1,106.61,21,2,55
0,58.01,1,2,48
0,74.26,20,5,40
0,123.8,19,8,52
1,109.78,38,4,57
1,134.79,33,1,53
1,140.6,16,10,18
0,52.23,15,3,22
0,68.97,14,5,46
1,76.53,23,2,60
1,95.41,37,2,51
0,60.42,9,1,23
1,119.83,40,5,63
1,92.05,17,2,50
1,99.06,25,4,63
1,100.48,31,4,42
0,91.03,14,2,63
0,117.58,2,23,42
1,95.51,37,6,36
1,108.47,43,6,25
0,44.58,42,4,31
0,69.14,7,12,52
0,65.84,27,6,61
0,74.41,30,3,50
1,131.27,25,14,56
0,111.06,1,5,54
1,80.2,16,3,54
1,110.48,35,6,42
1,57.57,11,3,22
1,87.32,31,1,52
1,99.46,10,6,39
0,76.53,39,9,46
0,97.29,2,6,59
0,70.29,22,6,49
0,88.16,44,5,31
0,39.26,6,14,21
1,86.3,29,0,30
1,121.1,19,11,52
1,63.05,19,2,18
1,149.67,10,17,57
0,74.53,13,4,54
0,108.38,11,5,48
0,49.86,34,6,27
1,62.76,29,2,39
0,69.84,11,8,53
1,95.24,16,6,20
1,92.08,38,4,42
1,142.76,40,4,58
0,91.28,28,5,21
0,56.8,1,2,21
1,92.92,44,0,29
0,81.62,11,2,61
1,116.37,36,5,32
1,157.91,47,20,38
1,87.79,3,4,60
0,51.28,25,5,23
0,59.91,16,3,41
1,116.44,19,1,57
1,69.62,25,10,32
0,54.9,5,5,21
1,128.07,30,25,53
1,94.19,21,2,28
1,79.64,38,5,19
0,96.68,27,13,64
1,136.33,23,2,61
0,101.49,12,1,47
0,63.61,9,4,23
0,65.91,3,3,36
0,152.52,18,27,36
1,77.91,11,2,25
1,120.85,19,11,45
0,74.57,18,5,18
1,110.77,20,9,63
0,73.1,29,8,22
0,78.55,14,15,24
0,98.53,8,9,36
0,58.43,3,4,22
1,93.65,6,13,20
1,72.3,19,1,18
1,85.86,27,6,33
1,73.76,6,5,63
0,90.84,7,7,58
1,141.02,47,5,49
1,100.07,27,6,57
1,119.79,44,13,27
0,78.0,31,6,41
1,128.0,24,18,28
0,82.97,10,8,58
1,113.33,46,2,58
1,130.1,40,3,63
0,95.63,18,1,34
1,134.18,42,13,39
0,59.98,38,2,24
1,75.57,30,1,42
1,131.96,40,10,61
1,108.37,36,4,33
1,19.58,7,1,35
1,129.49,37,6,41
1,107.7,44,3,26
1,142.19,45,8,49
0,117.47,29,5,38
0,86.88,3,3,23
0,84.25,16,4,26
0,68.16,11,3,29
1,131.51,26,0,38
1,106.39,43,1,34
1,115.98,39,2,46
1,118.99,26,8,24
1,93.75,19,9,30
1,99.45,31,2,25
1,94.46,13,10,32
0,62.62,26,2,42
0,50.8,38,4,38
1,118.77,47,6,62
1,95.03,21,3,55
0,71.65,5,3,22
1,99.72,30,3,31
0,123.1,1,4,28
1,113.84,30,2,53
0,46.06,21,3,19
0,52.92,17,6,31
0,42.47,10,2,38
1,59.8,24,6,56
1,115.62,33,0,55
0,78.76,7,5,50
0,106.78,18,6,48
1,85.96,22,3,21
0,62.85,8,1,48
1,117.96,31,5,48
0,60.44,13,6,33
0,99.92,5,6,46
0,100.83,24,7,61
1,64.06,12,4,51
0,72.37,5,4,28
0,131.49,27,7,49
1,95.63,42,3,42
0,75.07,35,1,35
0,24.61,6,3,23
1,104.88,5,13,43
1,101.48,37,9,19
1,110.92,39,3,46
0,51.16,5,2,40
1,124.43,38,8,38
0,56.18,11,5,21
0,76.92,28,7,18
1,64.33,43,0,34
1,87.13,46,1,44
1,92.45,1,5,62
1,154.05,7,24,58
1,91.73,32,1,51
0,57.13,5,5,22
0,84.39,17,3,41
1,112.8,39,5,44
0,93.35,6,8,50
0,80.63,12,4,34
0,75.51,17,2,48
0,100.52,8,13,48
1,96.99,40,0,57
1,94.44,47,4,35
1,104.85,38,2,59
0,85.01,36,8,31
1,116.42,42,1,37
0,90.59,41,4,26
0,69.44,3,11,25
0,35.87,3,3,35
1,102.03,22,3,40
0,48.91,2,2,63
0,95.35,37,5,53
0,57.31,24,8,24
1,77.12,34,3,43
1,63.16,33,2,30
1,89.3,2,6,36
1,117.6,43,2,60
1,71.44,4,2,42
1,80.53,6,7,37
0,12.17,45,1,34
0,77.22,9,2,27
0,66.96,2,3,26
1,102.47,34,2,19
1,119.28,32,10,49
1,94.11,28,1,29
0,83.19,34,1,37
1,85.36,1,5,49
1,128.19,47,6,56
1,112.39,38,2,37
0,104.43,35,3,28
1,107.96,33,6,40
1,91.43,10,1,45
1,85.22,29,3,40
1,139.67,45,8,27
1,48.64,2,2,52
0,141.9,13,20,44
1,87.1,25,2,60
1,117.89,30,1,42
0,83.18,5,1,24
1,137.24,46,8,21
1,75.99,8,2,40
1,141.5,44,9,29
1,122.76,32,8,55
0,80.72,34,3,35
0,75.43,11,3,19
1,123.84,39,3,41
1,101.61,27,2,34
1,143.02,37,3,63
0,132.9,13,7,62
0,69.08,37,2,51
0,51.0,18,1,40
1,39.68,24,1,45
1,101.87,34,2,39
1,125.99,43,5,29
1,115.31,27,3,63
1,89.55,20,7,25
0,78.68,12,5,61
0,74.34,29,4,35
1,70.55,37,4,21
0,100.34,7,6,53
0,104.15,23,13,46
0,67.61,24,3,25
0,81.48,16,4,39
1,107.81,43,2,62
0,107.7,22,6,31
1,107.54,41,4,38
1,30.63,2,6,62
0,34.16,2,5,47
1,123.72,25,3,20
1,100.85,26,7,38
1,84.55,21,2,46
1,65.9,21,0,20
1,99.88,38,3,50
0,77.06,15,7,19
1,122.33,41,4,39
1,121.36,33,8,42
0,60.36,14,2,48
0,77.34,27,6,53
0,90.82,33,6,34
1,99.88,44,2,56
1,126.51,44,3,49
0,80.25,23,2,29
1,97.18,29,5,30
1,72.25,37,0,64
1,118.18,43,0,29
0,58.8,26,3,33
1,136.58,45,8,22
1,134.04,43,10,51
1,50.73,9,1,30
0,85.27,13,0,41
0,76.12,15,2,26
0,110.22,4,8,47
1,52.33,6,2,35
1,91.51,28,5,56
1,50.89,7,13,18
1,106.82,35,5,36
1,100.96,4,5,51
0,61.19,18,4,43
1,111.79,20,2,26
1,95.17,30,5,58
1,127.51,44,8,35
1,97.26,42,1,24
0,99.51,15,2,39
0,106.31,45,21,35
1,135.05,42,2,40
0,79.97,16,2,25
1,108.95,19,6,45
0,48.12,2,2,56
0,75.67,21,2,48
0,61.94,15,9,57
1,126.07,21,13,26
1,105.86,19,5,45
0,117.16,9,9,55
1,102.3,35,2,45
0,82.06,30,7,64
1,38.89,3,4,30
1,97.33,35,5,21
0,82.76,32,0,59
0,77.5,7,9,28
0,61.98,17,9,26
0,76.56,24,3,42
1,127.41,22,8,59
1,145.08,42,7,58
1,108.35,26,11,59
1,114.51,37,2,56
1,102.45,37,3,41
0,102.17,17,7,58
0,69.78,5,0,45
1,95.57,33,5,35
0,103.97,5,9,40
0,44.43,38,3,32
1,78.91,21,0,45
1,72.66,10,9,62
0,119.34,2,20,61
0,67.23,21,2,27
1,122.42,44,4,45
1,100.85,45,1,46
0,75.53,21,7,51
1,73.01,3,3,63
1,70.85,39,2,26
1,74.23,19,3,28
1,112.23,44,1,27
0,95.95,8,3,48
0,77.94,41,4,52
0,80.41,10,2,62
1,114.82,38,3,24
1,55.88,46,1,27
0,77.06,5,9,31
0,76.92,13,3,32
0,105.68,4,15,26
0,75.95,42,4,23
0,69.29,39,7,18
1,135.86,13,20,50
0,104.49,18,9,26
0,65.65,4,4,39
1,133.53,27,1,60
0,57.75,8,4,54
0,65.93,17,2,23
0,47.86,19,4,38
0,116.57,1,21,59
1,124.83,19,12,27
1,85.84,41,1,63
0,55.94,36,12,31
0,97.74,2,6,33
0,124.97,23,9,60
1,114.9,20,15,44
0,72.13,25,1,21
1,131.67,44,15,44
0,90.24,28,17,38
1,149.33,47,2,62
1,116.71,23,15,25
1,94.52,40,6,30
1,115.98,44,11,31
0,86.81,36,6,19
1,79.13,8,16,50
1,73.98,20,2,57
0,131.08,5,32,45
1,87.34,7,12,43
1,115.54,36,1,51
1,64.59,46,3,26
0,64.19,6,6,43
0,96.51,1,9,47
0,48.5,30,2,19
1,155.97,43,13,33
0,54.27,35,2,47
1,72.8,4,10,25
1,119.74,42,4,63
1,147.94,46,2,58
1,114.94,35,7,38
1,78.42,13,2,37
0,59.53,5,5,58
1,123.21,34,3,43
0,80.71,26,15,20
0,67.72,38,4,61
0,92.91,15,3,30
0,93.64,19,1,39
1,212.17,30,33,52
0,74.91,26,5,41
0,62.64,26,5,21
1,89.89,24,12,53
0,87.23,28,1,34
1,93.91,42,2,43
0,74.54,7,2,33
1,94.87,31,2,48
0,102.15,46,8,47
0,79.01,4,4,53
1,95.55,46,2,37
0,83.7,2,5,22
1,114.23,12,12,31
1,76.16,12,2,25
1,113.4,19,11,39
0,89.65,11,26,31
1,59.88,5,7,55
1,118.01,37,5,57
0,51.93,29,2,41
1,133.91,42,2,53
1,69.56,29,4,19
1,113.64,36,10,48
0,84.85,30,3,38
0,88.56,4,2,38
1,121.2,45,11,51
1,110.72,28,4,54
0,64.74,40,1,64
1,122.87,34,7,24
1,89.66,11,8,57
0,72.61,39,5,56
1,117.76,42,5,58
0,51.73,35,4,38
1,50.25,9,2,62
0,67.39,40,10,50
0,117.6,16,5,64
0,80.37,16,1,48
1,100.28,38,5,40
0,92.49,4,1,34
0,60.74,16,7,33
0,86.98,10,4,24
0,127.15,21,2,47
1,90.33,7,2,62
1,102.39,21,1,59
0,61.8,8,2,44
1,110.16,21,5,54
1,101.38,36,6,62
0,94.9,44,2,24
1,119.98,43,3,60
0,66.53,30,1,46
0,77.65,16,3,35
0,63.19,44,1,63
0,76.15,19,2,56
0,92.89,34,9,42
0,102.61,30,4,51
0,115.91,3,4,53
1,74.15,23,2,19
1,97.89,12,4,59
0,42.4,3,2,42
0,112.18,30,1,50
0,58.03,37,3,20
1,47.17,22,2,41
1,216.94,43,46,51
0,72.86,18,3,27
0,47.09,1,9,28
0,121.82,15,2,50
0,57.82,2,3,29
1,77.25,13,4,41
1,81.71,18,3,39
0,70.87,40,2,47
0,93.3,9,15,37
0,87.24,13,1,43
0,106.67,18,3,23
1,131.24,40,3,52
0,77.39,14,6,42
1,107.35,40,2,51
1,67.72,16,2,39
1,82.73,42,2,46
1,135.4,33,6,55
1,69.0,9,15,22
1,167.99,36,30,19
0,86.66,36,4,60
1,52.6,1,10,50
0,83.82,22,7,50
1,110.06,38,6,34
1,95.16,16,3,44
1,52.98,8,0,19
0,92.98,24,5,43
0,79.21,17,9,19
1,116.1,8,7,36
1,64.68,34,1,28
1,152.58,35,21,63
0,36.13,17,2,45
1,45.06,7,3,28
1,69.19,39,1,47
0,58.42,13,0,44
0,135.28,14,5,64
0,91.84,36,3,35
1,119.91,43,1,28
0,99.38,12,15,57
0,90.88,1,3,53
0,83.2,3,7,53
1,78.06,17,3,24
0,73.31,1,8,63
1,137.7,1,28,39
0,61.03,4,1,52
0,65.94,14,2,20
0,117.68,2,8,42
1,114.09,42,4,57
1,79.11,27,1,26
1,98.1,21,3,24
1,139.61,20,4,61
0,56.52,8,2,51
0,66.21,1,3,43
0,99.0,14,8,29
0,63.9,26,3,47
0,91.99,15,8,55
1,93.74,29,1,18
0,82.25,11,3,54
0,82.45,10,11,33
1,93.56,31,4,60
1,134.89,46,2,32
1,129.34,38,1,28
0,64.14,5,1,64
1,166.02,46,16,29
0,46.7,13,2,37
0,41.41,22,6,22
0,74.74,17,7,23
1,138.4,28,10,55
1,102.55,33,4,45
1,111.74,45,6,21
1,110.04,44,3,46
0,87.73,46,4,51
0,70.38,2,2,54
0,54.83,30,5,26
0,53.39,28,10,45
0,81.87,40,2,45
0,82.38,22,14,61
1,147.15,44,4,62
1,154.75,46,6,29
0,62.69,10,1,20
1,147.42,32,10,23
0,100.1,25,27,24
1,69.66,6,5,61
0,118.8,5,9,20
0,107.28,28,7,39
1,141.29,38,4,24
0,78.53,1,2,18
1,124.88,47,1,56
1,170.34,43,1,50
1,101.87,26,8,39
0,74.98,5,4,28
0,100.55,14,1,28
1,125.02,45,2,50
1,114.12,31,1,40
0,104.61,22,11,61
0,89.36,9,11,22
0,85.36,36,8,26
1,107.98,37,3,34
0,64.2,4,2,25
0,42.61,36,4,34
0,127.39,20,6,26
1,82.87,13,2,64
0,52.68,44,7,19
0,75.16,5,4,41
1,112.49,43,1,51
0,70.88,2,0,54
1,79.84,2,13,59
0,54.11,31,1,22
1,148.21,42,14,51
1,98.38,37,2,23
1,91.22,46,3,28
0,74.52,35,18,35
0,95.99,10,8,62
0,72.26,28,3,28
1,123.38,46,7,58
1,127.18,35,7,52
0,56.77,3,3,32
1,72.48,28,6,25
1,205.27,41,30,61
1,106.27,28,2,55
1,126.12,37,3,40
1,86.91,19,1,46
0,53.6,42,1,54
0,75.35,43,3,24
0,90.78,20,1,34
0,76.89,21,9,21
1,78.61,17,2,36
1,135.36,36,3,58
1,182.94,43,25,49
1,123.66,22,9,57
0,107.29,24,10,22
0,83.98,12,8,52
0,74.15,35,11,28
1,101.82,37,7,38
0,72.21,10,12,60
0,62.97,32,4,19
1,110.82,14,5,48
0,111.96,28,3,48
1,145.67,34,9,63
1,60.14,14,8,20
0,84.62,2,14,37
1,123.27,45,2,36
1,44.23,9,1,61
0,63.96,28,3,60
0,104.35,30,22,63
0,89.24,19,5,19
1,149.25,19,16,34
0,98.67,3,16,20
1,109.77,20,3,51
1,92.19,25,9,50
1,86.32,4,1,31
1,122.38,32,2,49
1,111.48,32,9,20
0,88.59,32,6,53
1,186.41,47,14,56
1,69.55,10,10,38
0,77.62,1,1,43
1,72.86,29,4,35
1,150.97,47,1,57
1,82.48,4,1,59
0,60.66,41,2,21
1,134.18,17,12,54
1,99.73,29,2,57
1,83.3,16,3,24
1,105.36,37,2,40
0,65.75,25,2,57
0,81.64,25,4,40
0,55.04,22,1,38
0,124.79,3,6,48
0,101.48,16,10,31
1,119.84,43,2,41
0,96.1,14,11,50
0,89.07,12,1,32
1,90.59,9,14,26
0,54.37,24,1,57
1,136.93,35,2,54
1,73.45,33,1,19
1,104.39,14,26,48
0,92.03,2,13,30
0,71.81,11,3,59
1,117.18,43,4,60
0,38.92,23,2,41
0,61.06,34,19,37
1,94.7,25,2,55
1,128.43,32,3,56
0,79.49,12,1,41
0,104.99,1,3,54
1,136.41,36,2,62
0,98.7,4,7,61
1,177.66,46,9,29
1,101.58,40,1,54
1,114.3,24,19,32
0,67.59,12,5,59
1,82.96,4,5,18
1,184.27,41,26,56
0,75.09,32,3,52
0,113.45,11,5,63
0,89.86,44,3,56
1,100.65,9,2,64
1,65.51,5,5,26
0,92.33,16,1,62
0,70.86,29,5,35
0,78.91,1,3,45
0,75.04,3,2,26
0,96.22,45,0,33
0,97.84,24,3,52
1,96.45,25,5,57
1,74.32,39,2,44
1,107.99,36,3,40
1,39.0,31,2,22
1,62.81,10,1,62
1,92.64,23,6,57
1,157.78,43,14,38
0,137.38,42,11,45
0,61.36,14,3,48
1,130.04,45,3,64
1,120.66,30,2,62
1,105.12,41,1,39
1,131.27,42,3,41
0,64.18,19,1,35
1,59.25,2,7,38
1,107.91,36,16,34
1,106.05,14,18,63
1,113.25,44,4,22
0,99.11,18,3,49
1,125.63,26,3,64
0,122.17,31,21,35
1,80.57,5,11,20
0,84.1,28,3,29
1,153.97,47,13,57
1,65.24,22,1,35
1,96.31,41,4,33
0,60.56,41,1,27
1,73.95,25,6,50
1,102.12,39,1,35
0,47.36,7,10,25
0,111.78,47,15,53
1,116.78,39,9,29
0,49.51,36,5,26
0,57.59,21,4,59
1,109.41,37,2,44
1,118.29,39,4,36
0,83.35,43,4,35
0,85.33,19,6,32
1,147.39,38,11,63
1,70.44,26,1,28
0,83.99,1,2,35
0,33.72,2,1,52
1,110.84,35,1,49
0,75.23,2,3,21
1,87.79,31,0,42
0,85.44,8,3,21
1,151.75,39,11,49
0,140.13,3,17,62
0,91.81,23,5,30
0,88.83,28,6,40
0,59.31,3,4,43
1,93.49,25,3,36
0,79.5,24,3,21
1,73.22,37,2,48
0,73.53,4,4,63
1,135.45,45,2,59
0,70.91,37,2,41
0,66.1,3,6,19
0,74.0,41,6,43
0,68.59,1,4,57
0,52.74,42,1,32
0,48.93,26,4,23
0,90.71,1,2,42
1,104.17,28,9,41
0,83.54,29,0,38
1,127.79,46,4,41
0,115.7,31,2,45
0,86.0,43,10,27
1,92.27,33,2,33
1,88.0,31,4,26
0,119.43,22,4,46
1,67.4,5,3,22
1,98.4,34,2,62
1,152.39,39,10,34
0,98.48,30,6,39
1,72.2,14,5,45
1,105.22,30,12,51
1,114.77,18,12,37
0,78.94,21,4,58
0,91.03,47,3,44
1,104.22,28,4,21
1,45.44,8,1,35
1,147.59,43,13,64
1,109.01,31,3,28
1,96.28,33,3,56
0,66.49,11,4,31
1,103.49,33,2,42
0,54.27,22,3,32
0,102.38,5,15,20
1,76.07,10,3,64
0,37.72,10,1,32
0,93.92,31,1,35
0,123.7,33,18,48
0,67.19,15,9,20
0,64.22,11,5,34
1,133.45,45,2,26
1,139.35,22,10,57
0,73.23,22,3,38
0,63.35,23,1,24
1,109.04,36,9,48
0,84.84,6,6,29
0,67.91,5,11,35
1,40.51,1,5,35
1,128.1,42,7,55
0,61.77,27,7,58
0,91.15,3,3,21
1,146.94,36,5,54
0,71.73,35,4,43
1,115.74,29,5,47
1,88.99,17,1,43
0,83.57,7,3,51
1,89.44,15,9,51
1,153.42,47,2,60
0,56.33,18,9,24
1,107.03,34,16,18
0,89.05,25,6,29
0,58.19,30,3,19
0,113.24,4,5,60
0,102.16,10,4,27
0,95.73,42,2,32
0,120.76,23,25,42
1,64.89,17,3,46
0,45.48,4,2,59
1,95.49,21,2,59
1,139.05,24,7,34
0,88.72,46,6,60
1,71.11,14,5,52
0,98.62,35,2,63
1,99.8,21,6,61
0,64.92,32,3,47
1,94.06,34,1,32
1,123.29,35,8,39
1,76.88,16,4,55
0,65.22,5,5,31
1,68.51,4,7,35
1,85.96,40,1,30
0,108.47,4,2,52
0,68.0,11,7,18
1,120.37,46,3,64
0,85.08,30,6,23
1,109.03,29,1,58
0,111.73,27,7,62
0,73.85,32,1,21
0,109.32,11,2,52
0,94.3,21,6,37
0,91.71,15,1,20
1,86.21,24,6,20
1,115.1,28,2,18
1,131.48,24,13,27
0,87.97,3,5,46
1,133.24,42,9,40
0,68.42,41,5,47
1,97.81,1,12,64
1,97.9,31,3,25
1,126.96,35,12,43
1,75.18,23,0,30
1,97.32,42,9,40
0,82.59,13,3,34
1,68.92,18,2,21
1,76.79,27,3,37
1,90.29,42,2,20
0,117.21,1,9,35
0,89.58,13,2,35
1,120.23,31,13,39
0,90.3,17,8,59
1,124.88,34,1,51
0,83.22,45,4,46
0,90.08,26,4,50
1,86.55,43,3,29
1,87.23,16,13,30
1,198.13,47,17,64
1,129.63,25,4,60
0,92.06,11,2,21
1,54.77,4,5,38
0,137.78,27,1,55
0,78.29,7,4,18
0,62.45,21,2,25
0,77.5,24,1,39
1,51.16,8,3,30
1,132.9,26,13,57
1,152.01,46,0,46
1,88.94,24,6,22
0,93.03,16,9,53
1,98.49,17,8,32
1,100.62,45,1,26
1,111.22,31,2,36
1,97.19,31,7,29
0,90.49,2,3,35
0,81.42,27,7,42
0,75.54,12,5,28
1,100.14,29,2,35
1,189.64,42,13,41
0,90.77,13,2,28
0,60.83,13,2,19
0,25.01,8,2,23
0,55.7,31,4,61
1,102.34,47,2,57
0,80.14,14,5,35
0,153.42,19,9,61
1,131.28,47,16,21
1,137.04,39,10,58
1,109.97,25,5,20
0,99.51,18,3,47
0,77.39,12,2,60
0,70.33,7,3,64
0,106.54,5,2,38
1,138.75,27,13,62
1,97.6,12,6,22
1,78.81,13,4,40
1,60.16,15,6,27
1,135.56,39,2,50
1,83.57,41,1,45
1,74.3,20,10,56
0,138.6,15,34,26
0,52.88,18,6,42
0,84.07,12,10,61
1,153.88,43,10,53
0,71.25,35,5,43
1,59.09,7,7,53
0,70.07,11,3,52
0,54.1,32,2,40
0,89.99,10,3,53
0,112.87,2,4,40
1,161.0,44,20,30
0,83.89,11,2,53
1,96.45,37,0,61
0,79.31,47,1,57
1,112.35,5,2,57
0,68.11,18,5,32
1,116.99,26,10,64
0,115.0,4,8,31
0,90.16,42,4,35
0,54.81,13,11,21
1,90.31,40,9,63
0,30.84,16,2,31
1,110.6,18,6,53
1,129.2,45,5,29
0,89.43,46,11,63
0,133.69,1,23,64
0,92.56,8,1,57
0,108.5,5,3,49
1,107.28,32,11,42
1,113.43,31,4,37
0,97.95,6,4,47
1,102.08,31,1,28
1,43.12,8,5,35
1,118.2,27,5,54
1,74.26,22,6,47
0,115.12,40,21,57
0,87.5,38,2,41
1,27.79,4,1,24
1,95.46,36,3,20
0,125.46,34,7,39
1,107.45,6,5,64
1,97.0,34,2,48
1,117.28,10,7,46
0,32.28,8,1,35
1,90.77,36,3,23
1,126.05,31,4,54
0,81.32,31,1,63
0,70.56,3,1,33
1,102.28,27,4,61
0,75.6,26,7,41
0,61.98,25,1,18
1,114.06,26,4,25
1,58.69,4,4,53
1,67.51,17,3,63
0,68.15,6,6,44
0,92.31,17,13,23
1,137.98,40,9,59
0,66.55,6,2,63
1,46.5,11,0,51
1,76.12,32,3,54
0,67.68,19,2,64
0,69.85,11,6,23
1,121.2,37,6,42
1,97.06,17,0,43
1,148.21,42,2,63
1,60.46,17,7,46
0,75.37,6,7,20
0,73.87,36,7,26
0,77.47,11,5,30
1,115.95,39,3,21
1,137.97,17,13,57
0,108.12,12,9,57
1,76.05,2,12,23
0,57.68,44,3,18
1,128.56,26,7,46
0,64.48,9,5,25
1,100.37,17,3,61
0,63.99,44,1,45
0,43.87,28,4,20
0,84.46,27,4,64
1,63.65,15,1,64
1,129.18,25,9,40
1,51.01,15,14,28
1,83.0,19,4,23
0,111.78,5,2,61
1,83.53,20,4,54
0,86.78,6,4,41
0,61.07,12,1,23
0,27.75,27,1,21
0,102.49,20,1,64
1,90.99,13,1,62
0,62.82,28,1,51
1,141.09,44,3,36
0,58.8,11,3,25
0,95.56,18,6,18
0,108.23,15,14,25
1,105.71,29,4,64
0,68.11,37,0,28
1,94.38,8,1,49
1,90.22,25,3,50
0,87.68,14,2,62
1,122.88,45,5,30
1,75.42,13,5,53
1,118.23,41,10,37
0,64.8,11,3,36
1,94.97,32,5,23
0,84.13,1,8,18
0,168.71,5,52,19
0,61.68,20,0,30
1,95.52,5,8,53
1,106.6,29,4,21
1,41.16,9,1,36
1,75.76,19,3,45
1,100.61,34,0,60
0,73.22,42,11,22
0,51.59,27,3,21
1,128.46,34,21,27
0,122.49,15,9,26
0,77.67,21,7,62
0,94.63,36,1,27
0,95.89,6,1,30
1,127.29,40,4,29
1,115.98,26,5,55
1,100.62,35,6,47
1,101.78,22,7,20
1,59.41,14,4,33
1,154.81,37,10,64
0,96.07,28,3,29
0,92.07,14,2,37
1,106.83,44,3,33
1,21.76,1,5,29
0,119.14,39,14,51
0,85.38,14,3,32
0,113.92,13,8,60
1,105.66,12,6,62
0,76.56,24,2,51
0,70.56,45,5,55
1,81.06,13,3,29
1,135.75,43,5,55
1,125.56,45,4,52
1,60.04,13,4,45
1,91.59,38,3,37
0,76.31,8,7,23
0,80.57,39,2,22
1,104.08,26,5,34
0,72.79,24,3,35
1,98.11,6,8,49
1,75.07,15,6,32
1,113.54,12,8,62
1,113.9,26,2,57
0,60.87,1,1,19
0,73.97,18,4,29
1,131.17,35,9,25
0,123.79,38,29,55
0,61.07,18,2,45
0,62.29,41,2,29
0,74.32,18,6,20
1,101.87,46,2,62
0,97.16,2,4,29
0,52.59,44,2,31
0,67.8,40,1,23
0,91.91,41,4,32
1,97.35,32,1,49
0,93.09,10,1,29
1,132.12,32,11,25
0,92.2,3,5,50
1,75.48,10,13,52
1,110.13,45,3,48
0,62.0,2,0,31
1,105.57,36,1,36
0,75.98,21,8,47
0,67.02,12,4,42
1,88.22,17,4,52
0,54.96,15,3,38
0,94.12,21,5,19
0,91.21,35,3,41
1,67.58,39,2,40
0,96.71,23,8,30
0,84.36,5,8,50
1,102.15,22,6,41
1,92.01,13,10,35
1,126.99,43,5,28
0,129.92,3,23,64
0,97.83,17,7,42
0,39.76,44,2,27
1,48.14,16,1,33
1,154.16,22,5,62
1,113.63,41,11,24
0,105.19,38,1,48
1,90.96,31,3,21
1,90.84,7,4,46
0,104.04,21,1,47
1,141.72,43,13,33
1,127.06,35,1,52
0,67.63,14,6,47
1,115.55,39,5,28
1,91.22,7,12,57
1,65.35,32,2,36
0,74.5,4,12,27
1,126.2,40,5,33
1,100.45,15,0,54
0,81.16,9,4,20
1,114.59,41,4,39
1,130.12,26,4,62
0,118.6,2,8,58
0,53.53,12,4,33
0,114.02,18,1,39
0,78.08,33,7,20
1,88.31,8,4,33
0,53.42,9,7,58
1,109.62,41,3,31
0,68.73,9,5,46
1,93.65,26,6,35
1,133.21,35,0,42
1,122.53,21,16,56
0,75.35,2,5,20
1,105.37,12,2,51
0,51.37,1,3,35
1,131.39,39,1,39
1,122.15,17,15,35
1,53.93,11,1,28
0,69.31,36,7,45
1,137.66,33,12,43
1,115.07,41,2,25
1,135.17,16,12,32
0,97.17,24,7,33
1,120.23,34,4,45
1,87.97,15,6,51
0,67.6,12,2,45
0,60.81,18,7,34
1,40.91,10,1,29
0,50.42,10,3,32
1,101.89,29,9,18
1,85.67,13,3,49
0,120.64,11,9,64
0,86.88,2,2,50
1,135.99,45,7,35
1,119.22,40,5,37
1,132.37,40,11,35
1,90.09,8,10,52
0,69.94,6,5,20
0,130.76,43,7,45
1,98.95,37,1,25
1,96.1,47,3,33
1,118.34,15,29,28
1,154.81,37,16,62
1,124.89,31,0,42
0,44.02,24,2,40
1,50.77,8,1,18
1,110.52,34,4,36
1,88.59,40,1,28
1,111.15,33,4,58
0,107.56,33,18,31
0,99.31,35,3,63
0,35.55,12,2,18
1,92.16,9,6,42
0,70.74,43,2,61
1,67.07,11,2,58
0,94.66,4,6,63
1,118.93,30,1,64
0,74.25,7,4,59
0,86.32,14,2,31
0,82.85,26,5,38
1,104.37,1,4,58
0,119.97,11,8,33
1,120.9,34,4,18
0,72.93,17,4,31
0,79.33,17,1,54
0,136.29,28,15,33
0,85.23,30,8,40
0,99.16,12,8,52
0,100.83,18,3,50
1,116.53,23,3,49
1,101.93,5,15,21
0,81.14,7,3,25
1,102.88,32,2,64
1,61.6,18,10,31
0,45.35,6,2,40
1,85.56,33,0,48
0,61.27,29,8,43
0,111.54,3,9,61
1,96.8,44,4,56
1,100.74,24,7,51
1,96.47,12,4,50
0,55.41,40,2,55
0,85.42,17,3,41
1,118.04,34,2,21
0,58.25,36,4,54
0,77.66,8,4,48
0,93.69,2,4,27
1,114.98,40,5,36
0,98.58,41,20,19
0,124.09,29,13,49
0,66.51,3,1,35
1,123.68,35,3,63
1,153.8,46,3,61
0,79.43,30,3,38
1,83.9,32,7,32
1,116.28,38,4,34
0,61.23,5,3,43
1,111.38,11,10,61
1,109.88,26,1,30
1,110.67,31,5,62
1,133.95,37,1,62
